ID,Year,Province,Cities,City_ID,Violation,Violation_ID,Statistics,Crime_rate,location_year
1286,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.9,2023_Ottawa-Gatineau
1298,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",,2013_Ottawa-Gatineau
1299,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",,2014_Ottawa-Gatineau
1300,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",,2015_Ottawa-Gatineau
1301,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",,2016_Ottawa-Gatineau
1302,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",,2017_Ottawa-Gatineau
1303,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2018_Ottawa-Gatineau
1304,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2019_Ottawa-Gatineau
1305,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2020_Ottawa-Gatineau
1306,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2021_Ottawa-Gatineau
1307,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2022_Ottawa-Gatineau
1308,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2023_Ottawa-Gatineau
1320,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.46,2013_Ottawa-Gatineau
1321,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.31,2014_Ottawa-Gatineau
1322,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.3,2015_Ottawa-Gatineau
1323,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.22,2016_Ottawa-Gatineau
1324,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.65,2017_Ottawa-Gatineau
1325,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.36,2018_Ottawa-Gatineau
1326,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.56,2019_Ottawa-Gatineau
1327,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.55,2020_Ottawa-Gatineau
1328,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.39,2021_Ottawa-Gatineau
1329,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.52,2022_Ottawa-Gatineau
1330,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.5,2023_Ottawa-Gatineau
1419,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.09,2013_Ottawa-Gatineau
1420,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.27,2014_Ottawa-Gatineau
1421,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.18,2015_Ottawa-Gatineau
1422,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.17,2016_Ottawa-Gatineau
1423,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.34,2017_Ottawa-Gatineau
1424,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.25,2018_Ottawa-Gatineau
1425,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.48,2019_Ottawa-Gatineau
1426,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.55,2020_Ottawa-Gatineau
1427,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.53,2021_Ottawa-Gatineau
1428,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.37,2022_Ottawa-Gatineau
1429,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.22,2023_Ottawa-Gatineau
1441,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.1,2013_Ottawa-Gatineau
1442,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.29,2014_Ottawa-Gatineau
1443,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.19,2015_Ottawa-Gatineau
1444,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.19,2016_Ottawa-Gatineau
1445,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.36,2017_Ottawa-Gatineau
1446,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.18,2018_Ottawa-Gatineau
1447,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.52,2019_Ottawa-Gatineau
1448,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.6,2020_Ottawa-Gatineau
1449,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.49,2021_Ottawa-Gatineau
1450,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.4,2022_Ottawa-Gatineau
1451,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.23,2023_Ottawa-Gatineau
1463,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2013_Ottawa-Gatineau
1464,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2014_Ottawa-Gatineau
1465,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2015_Ottawa-Gatineau
1466,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2016_Ottawa-Gatineau
1467,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2017_Ottawa-Gatineau
1468,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.06,2018_Ottawa-Gatineau
1469,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2019_Ottawa-Gatineau
1470,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2020_Ottawa-Gatineau
1471,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.95,2021_Ottawa-Gatineau
1472,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2022_Ottawa-Gatineau
1473,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2023_Ottawa-Gatineau
1485,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2013_Ottawa-Gatineau
1486,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2014_Ottawa-Gatineau
1487,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2015_Ottawa-Gatineau
1488,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2016_Ottawa-Gatineau
1489,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2017_Ottawa-Gatineau
1490,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2018_Ottawa-Gatineau
1491,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2019_Ottawa-Gatineau
1492,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2020_Ottawa-Gatineau
1493,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2021_Ottawa-Gatineau
1494,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2022_Ottawa-Gatineau
1495,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2023_Ottawa-Gatineau
1507,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.62,2013_Ottawa-Gatineau
1508,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",1.15,2014_Ottawa-Gatineau
1509,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.46,2015_Ottawa-Gatineau
1510,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.81,2016_Ottawa-Gatineau
1511,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",1.09,2017_Ottawa-Gatineau
1512,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.71,2018_Ottawa-Gatineau
1513,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.98,2019_Ottawa-Gatineau
1514,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",1.5,2020_Ottawa-Gatineau
1515,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",2.16,2021_Ottawa-Gatineau
1516,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",1.48,2022_Ottawa-Gatineau
1517,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",1.82,2023_Ottawa-Gatineau
1606,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.54,2013_Ottawa-Gatineau
1607,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",1.68,2014_Ottawa-Gatineau
1608,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.18,2015_Ottawa-Gatineau
1609,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.85,2016_Ottawa-Gatineau
1610,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.75,2017_Ottawa-Gatineau
1611,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.9,2018_Ottawa-Gatineau
1612,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.48,2019_Ottawa-Gatineau
1613,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",1.5,2020_Ottawa-Gatineau
1614,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",1.89,2021_Ottawa-Gatineau
1615,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",1.18,2022_Ottawa-Gatineau
1616,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",1.86,2023_Ottawa-Gatineau
1628,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.58,2013_Ottawa-Gatineau
1629,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",1.44,2014_Ottawa-Gatineau
1630,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.19,2015_Ottawa-Gatineau
1631,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.65,2016_Ottawa-Gatineau
1632,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.82,2017_Ottawa-Gatineau
1633,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.89,2018_Ottawa-Gatineau
1634,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.44,2019_Ottawa-Gatineau
1635,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",1.37,2020_Ottawa-Gatineau
1636,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",1.8,2021_Ottawa-Gatineau
